frame,x [nm],y [nm],confidence [a.u]
1,16954.6732711792,9381.369773864746,0.8402343988418579
1,21114.32731628418,11415.3210105896,0.7513672113418579
1,23101.888137817383,11939.462574005127,0.7129687666893005
1,33517.4140625,2478.397910118103,0.7545312643051147
1,32536.65315246582,4258.294895172119,0.9203125238418579
1,44005.588943481445,6148.973405838013,0.9892578125
1,41360.059814453125,6988.920522689819,0.7620702981948853
1,116148.55169677734,2508.5841665267944,0.6569530963897705
1,3059.693775177002,11118.355869293213,0.7081835865974426
1,4225.417722702026,2676.7757530212402,0.6331250071525574
1,88223.74203491211,4780.425048828125,0.9333593845367432
1,81605.08578491211,6789.42431640625,0.6965625286102295
1,77587.36456298828,7867.709712982178,0.7364453077316284
1,83216.09790039062,8295.696468353271,0.6546484231948853
1,81342.7119140625,9662.512950897217,0.6361718773841858
1,76079.56985473633,9819.412689208984,0.6708202958106995
1,85807.88159179688,10394.926528930664,0.744921863079071
1,84526.26071166992,11364.689125061035,0.6415234208106995
1,76657.2204284668,12527.737266540527,0.7880468964576721
1,90932.86477661133,3383.677402496338,0.7072460651397705
1,103457.03430175781,3729.255464553833,0.656054675579071
1,103160.56512451172,5916.408929824829,0.734375
1,96608.25784301758,6257.855291366577,0.6735937595367432
1,100308.06433105469,8822.31962966919,0.6433984637260437
1,93583.06201171875,9412.371082305908,0.7467382550239563
1,96611.9411315918,10396.64107131958,0.8385546803474426
1,97714.40344238281,12294.29818725586,0.6851953268051147
1,22461.05992126465,104559.61749267578,0.6712304949760437
1,27526.4207611084,118603.07955932617,0.721484363079071
1,54700.763931274414,108197.9955444336,0.9220312237739563
1,64478.31298828125,105204.9467163086,0.7938671708106995
1,72641.55416870117,115626.15756225586,0.6796484589576721
1,31105.99774169922,93145.90258789062,0.6826562285423279
1,38159.29626464844,98067.90670776367,0.6695507764816284
1,35188.09829711914,103154.70599365234,0.6715234518051147
1,50675.80056762695,100862.86856079102,0.6474218964576721
1,22742.931045532227,48843.453384399414,0.7909765839576721
1,17969.11351776123,48490.1598815918,0.6922265887260437
1,16859.129974365234,44750.08964538574,0.4957812428474426
1,76226.06945800781,31049.671157836914,0.7072460651397705
1,90141.6545715332,28427.745651245117,0.7547656297683716
1,102078.17602539062,23879.214904785156,0.6257617473602295
1,92353.7964477539,23416.738204956055,0.7192968726158142
1,90517.5562133789,19773.197860717773,0.7333202958106995
1,91185.45446777344,17101.38441467285,0.6381445527076721
1,74885.17465209961,21988.964363098145,0.8031640648841858
1,78140.00006103516,16955.914070129395,0.6948046684265137
1,69374.6123046875,22545.999542236328,0.7305077910423279
1,63236.7532043457,21962.806259155273,0.6152148246765137
1,107996.90789794922,104757.41293334961,0.7857421636581421
1,42902.57556152344,10225.413482666016,0.7261328101158142
1,33174.868225097656,13809.261264801025,0.8753125071525574
1,54494.51754760742,115.21782904863358,0.6734765768051147
1,37719.050842285156,8392.635219573975,0.6926171779632568
1,53360.27442932129,5391.697629928589,0.846484363079071
1,56479.2839050293,6554.938201904297,0.7256445288658142
1,74095.08081054688,92674.3776550293,0.6756640672683716
1,46283.08430480957,7545.037990570068,0.7819140553474426
1,112357.97134399414,6580.0150508880615,0.7041991949081421
1,105868.21597290039,6643.815315246582,0.9049609303474426
1,118331.29125976562,7802.190906524658,0.6315624713897705
1,43335.966369628906,14297.243671417236,0.7456250190734863
1,34252.42922973633,61656.501525878906,0.6709765791893005
1,79455.62380981445,2157.850033760071,0.8187109231948853
1,2540.2318725585938,18227.97297668457,0.5656445026397705
1,3123.4402656555176,18986.24334716797,0.7466796636581421
1,3522.1078128814697,16481.502235412598,0.7912890911102295
1,106653.97235107422,19483.682846069336,0.7691797018051147
