frame,x [nm],y [nm],confidence [a.u]
1,95184.90856933594,22658.476722717285,0.7280859351158142
1,101585.53973388672,22254.61799621582,0.7207812666893005
1,99465.92092895508,19944.52410888672,0.7129687666893005
1,92472.42251586914,19216.40266418457,0.6405664086341858
1,100132.56771850586,15000.953552246094,0.7101171612739563
1,78373.59735107422,26936.66439819336,0.8247656226158142
1,81612.28881835938,24055.788772583008,0.7307031154632568
1,79567.9001159668,20887.552642822266,0.7483203411102295
1,78603.29803466797,20789.088668823242,0.6189258098602295
1,89412.47009277344,20568.333114624023,0.6659765839576721
1,78922.34335327148,19598.799835205078,0.6468164324760437
1,79104.31060791016,17498.354751586914,0.7962499856948853
1,16772.72557067871,34255.04592895508,0.7030859589576721
1,74089.52032470703,16284.257865905762,0.6492382884025574
1,45463.52770996094,27871.95482635498,0.794140636920929
1,59207.2497253418,24812.868118286133,0.7024609446525574
1,50448.14418029785,24293.41065979004,0.8051953315734863
1,57489.66044616699,21205.474487304688,0.6963281035423279
1,50383.50175476074,20392.313873291016,0.6809375286102295
1,59207.790130615234,17591.043144226074,0.7907421588897705
1,23826.838256835938,25857.599502563477,0.8173437714576721
1,19770.723373413086,21258.67596435547,0.6236718893051147
1,13255.19564819336,16132.64574432373,0.6482031345367432
1,2936.31316280365,37139.530181884766,0.7530468702316284
1,4044.485059738159,35789.43426513672,0.8019921779632568
1,2299.4795455932617,35420.7854309082,0.7035546898841858
1,1024.1737632751465,35361.13464355469,0.7922070026397705
1,2039.4703922271729,71420.80709838867,0.6894335746765137
1,497.6469283103943,61446.482971191406,0.5846484303474426
1,11767.365715026855,57026.22737121582,0.8032422065734863
1,10222.218158721924,55799.713607788086,0.7149609327316284
1,10606.576076507568,50125.12403869629,0.639453113079071
1,11761.141277313232,48935.926681518555,0.8094335794448853
1,4455.271284103394,48178.25004577637,0.8076171875
1,2759.997720718384,45076.455322265625,0.9436914324760437
1,88395.55535888672,37397.6448059082,0.7404687404632568
1,82134.7611694336,36867.7063293457,0.679980456829071
1,87432.62426757812,36721.6262512207,0.6869140863418579
1,59653.4609375,44381.074615478516,0.3297656178474426
1,58334.43832397461,12467.471412658691,0.6272656321525574
1,51637.43397521973,11214.540897369385,0.7201562523841858
1,58460.44874572754,6935.070648193359,0.7084765434265137
1,31838.890396118164,9492.534160614014,0.5990039110183716
1,30548.544815063477,5970.1534786224365,0.7337499856948853
1,32355.71337890625,1337.4343900680542,0.7723437547683716
1,17996.972831726074,13980.740390777588,0.786328136920929
1,28776.415489196777,8381.458251953125,0.647265613079071
1,16573.97908782959,7283.307628631592,0.9510156512260437
1,15231.928810119629,7221.9516315460205,0.8606640696525574
1,27286.86834716797,6673.590934753418,0.7808203101158142
1,10574.233531951904,6870.201572418213,0.7615625262260437
1,6317.470970153809,5300.480241775513,0.7377734184265137
1,7694.343612670898,115682.56591796875,0.7598046660423279
1,3588.6829872131348,114492.09576416016,0.8944726586341858
1,89559.09057617188,874.1974675655365,0.7220312356948853
1,85457.65631103516,13629.870712280273,0.9142968654632568
1,80066.0044555664,13520.153331756592,0.6934765577316284
1,88541.18746948242,13131.65438079834,0.6745312213897705
1,85774.19869995117,11649.46492767334,0.807812511920929
1,80650.69451904297,10164.35746383667,0.7069922089576721
1,75932.57250976562,8246.348045349121,0.6847851276397705
1,85943.61575317383,6612.6749057769775,0.8042578101158142
1,80008.96325683594,4544.729688644409,0.8621875047683716
1,78605.60897827148,2761.8760290145874,0.7205469012260437
1,87719.98477172852,1113.9946970939636,0.7282617092132568
1,79245.83279418945,820.6861796379089,0.6764257550239563
1,72286.47946166992,13135.905628204346,0.7891406416893005
1,67342.54626464844,13072.509334564209,0.7597265839576721
1,68417.39813232422,6351.016538619995,0.7702343463897705
1,62969.238372802734,3787.0894947052,0.8078906536102295
1,57319.20880126953,118247.47866821289,0.7903906106948853
1,50760.84329223633,112332.67895507812,0.6361328363418579
1,58712.668685913086,111460.20886230469,0.7757812738418579
1,50155.45428466797,111433.33792114258,0.6556640863418579
1,23994.109687805176,116147.22201538086,0.8433203101158142
1,27846.543334960938,109831.81134033203,0.6823828220367432
1,25539.752319335938,107534.55563354492,0.7005468606948853
1,20244.370819091797,106253.27606201172,0.6587109565734863
1,91223.06240844727,12226.264896392822,0.7634375095367432
1,92006.91314697266,9875.086875915527,0.7016406059265137
1,98735.83340454102,9262.467281341553,0.6185547113418579
1,94217.88888549805,6753.390483856201,0.7258984446525574
1,95643.79797363281,6699.418395996094,0.8035937547683716
1,103564.8735961914,6402.345262527466,0.8383398652076721
1,91891.25219726562,6355.19668006897,0.7780859470367432
1,91946.84283447266,5364.655145645142,0.6758788824081421
1,91.69383278489113,27558.24600982666,0.8017382621765137
1,2265.9242000579834,23238.091598510742,0.8845508098602295
1,5918.802978515625,20910.285217285156,0.7257617115974426
1,7191.997802734375,18760.34327697754,0.9837109446525574
1,1189.2692408561707,87113.21630859375,0.6967968940734863
1,757.1229536533356,81982.27444458008,0.7433984279632568
1,24955.567108154297,97805.89547729492,0.7460741996765137
1,21492.241256713867,97131.90344238281,0.8666406273841858
