frame,x [nm],y [nm],confidence [a.u]
1,108288.7836303711,107244.13757324219,0.6540820598602295
1,16954.650161743164,9381.375106811523,0.8417187333106995
1,21114.350425720215,11415.320121765137,0.7523046731948853
1,23101.88991546631,11939.46346282959,0.714648425579071
1,33517.449615478516,2478.358801841736,0.7569921612739563
1,32536.667373657227,4258.301116943359,0.9210546612739563
1,44005.57827758789,6148.955629348755,0.9909765720367432
1,41360.084701538086,6988.915634155273,0.7615625262260437
1,84526.26071166992,11364.697124481201,0.6424219012260437
1,76657.2133178711,12527.746154785156,0.7883984446525574
1,23151.73341369629,77301.10620117188,0.7327734231948853
1,33349.22003173828,83994.39526367188,0.7269921898841858
1,35153.4270324707,84117.02459716797,0.6026952862739563
1,35275.92837524414,87573.07275390625,0.6974218487739563
1,21816.991050720215,96400.47912597656,0.5778124928474426
1,21409.244606018066,96931.3988647461,0.8557812571525574
1,21377.575790405273,99434.08679199219,0.696484386920929
1,35764.43341064453,91633.57131958008,0.8285546898841858
1,31106.008407592773,93145.92391967773,0.6830078363418579
1,107996.89367675781,104757.4058227539,0.7877734303474426
1,33174.910888671875,13809.251487731934,0.8751562237739563
1,43335.984146118164,14297.242782592773,0.7456640601158142
1,54494.49266052246,115.21246138215065,0.6733202934265137
1,53360.263763427734,5391.695852279663,0.8465234637260437
1,56479.276794433594,6554.947090148926,0.7259179949760437
1,46283.09141540527,7545.038879394531,0.7815625071525574
1,34252.43634033203,61656.501525878906,0.6711328029632568
1,74095.08081054688,92674.3776550293,0.6758984327316284
1,116353.6781616211,118657.44717407227,0.9189062714576721
1,115129.2904663086,119185.48712158203,0.7915234565734863
1,90517.58465576172,19773.208526611328,0.7344531416893005
1,92353.81066894531,23416.74887084961,0.7201562523841858
1,102078.18313598633,23879.220237731934,0.6263086199760437
1,90141.6403503418,28427.754539489746,0.7549218535423279
1,97215.64492797852,29596.763137817383,0.6422656178474426
1,20004.325996398926,31338.88397216797,0.9410547018051147
1,17267.473709106445,42731.67950439453,0.6269140839576721
1,18294.167289733887,44503.93148803711,0.6572656035423279
1,76226.07656860352,31049.6427154541,0.7069336175918579
1,3401.6747646331787,22863.98893737793,0.6500781178474426
1,4687.825983047485,25512.16854095459,0.8451172113418579
1,10834.10625076294,27897.49430847168,0.6674609184265137
1,117491.51568603516,16663.099739074707,0.6106836199760437
1,38159.30337524414,98067.90670776367,0.6707617044448853
1,35188.105407714844,103154.70599365234,0.671191394329071
1,50675.82189941406,100862.86856079102,0.6491796970367432
1,16859.13175201416,44750.08964538574,0.49628907442092896
1,17969.117073059082,48490.16343688965,0.6928906440734863
1,22742.94704437256,48843.46049499512,0.7924218773841858
1,20358.616760253906,55168.154052734375,0.7085937261581421
1,101466.97055053711,54992.49745178223,0.7016406059265137
1,19777.05891418457,60433.37240600586,0.6646093726158142
1,98824.68029785156,61740.051025390625,0.5647851824760437
1,3522.1193675994873,16481.511123657227,0.7930468916893005
1,2540.234094619751,18227.98542022705,0.5661523342132568
1,3123.4444875717163,18986.25579071045,0.7472851276397705
1,29272.03645324707,17062.33302307129,0.8321484327316284
1,18264.731201171875,17477.062072753906,0.9543750286102295
1,22753.924026489258,22165.252029418945,0.6238086223602295
1,18586.227897644043,22313.73193359375,0.7178124785423279
1,27029.81675720215,25344.16827392578,0.6324414014816284
1,25331.906051635742,26883.754455566406,0.7722851634025574
1,19191.611572265625,28628.32489013672,0.7701171636581421
1,32089.624221801758,20091.56411743164,0.7460351586341858
1,51897.33335876465,18109.782432556152,0.6150000095367432
1,63236.77453613281,21962.82048034668,0.6140820384025574
1,69374.6265258789,22545.995986938477,0.7312890887260437
1,78139.99295043945,16955.944290161133,0.6948828101158142
1,74885.18176269531,21988.99102783203,0.8045312762260437
1,91185.43313598633,17101.3257522583,0.6397265791893005
1,106653.95101928711,19483.704177856445,0.7702343463897705
1,113381.25006103516,19694.561782836914,0.7669531106948853
1,3262.673951148987,84342.89978027344,0.6600390672683716
1,110764.85659790039,21989.588317871094,0.7759374976158142
1,114197.94464111328,24198.80418395996,0.8083202838897705
1,121.64339107275009,29879.88572692871,0.8719531297683716
1,1373.151023387909,34690.641021728516,0.7247655987739563
1,5733.852384567261,37128.700744628906,0.7919140458106995
1,1019.4646601676941,39254.56265258789,0.875781238079071
1,5771.188789367676,41358.01907348633,0.8060547113418579
1,8882.917015075684,41878.255142211914,0.6130468845367432
1,1749.5391855239868,42118.32307434082,0.7688281536102295
1,11186.238059997559,44562.305923461914,0.9017968773841858
1,110293.75830078125,36810.007400512695,0.6890038847923279
1,114753.32482910156,48351.59925842285,0.7427343726158142
1,110153.7151184082,49341.71060180664,0.7733984589576721
1,6723.271778106689,62733.60745239258,0.7584765553474426
1,24615.33221435547,16624.10878753662,0.6899804472923279
1,4425.68409538269,64250.304626464844,0.7495703101158142
1,110678.58374023438,101439.26055908203,0.8319531083106995
1,90932.89321899414,3383.6776247024536,0.7078710794448853
1,103457.0200805664,3729.2599086761475,0.6565625071525574
1,103160.5366821289,5916.379598617554,0.7341406345367432
1,96608.24362182617,6257.874845504761,0.6735156178474426
1,100308.06433105469,8822.297409057617,0.6439453363418579
1,93583.07623291016,9412.385303497314,0.7477343678474426
1,96611.89846801758,10396.637516021729,0.8410546779632568
1,97714.41055297852,12294.299964904785,0.6848828196525574
1,22461.043922424316,104559.62460327148,0.6718164086341858
1,27526.434982299805,118603.08666992188,0.7209374904632568
1,27548.30539703369,118620.82760620117,0.7288671731948853
1,54700.75326538086,108198.0026550293,0.923828125
1,64478.327209472656,105204.93249511719,0.7960156202316284
1,72641.56127929688,115626.17178344727,0.6802343726158142
1,79455.60958862305,2157.869143486023,0.8196484446525574
1,88223.7278137207,4780.433937072754,0.9329687356948853
1,81605.12133789062,6789.426094055176,0.6975781321525574
1,77587.37167358398,7867.715045928955,0.7371484637260437
