frame,x [nm],y [nm],confidence [a.u]
1,6928.63822555542,40602.70315551758,0.7220472097396851
1,52077.626068115234,109798.69018554688,0.8310854434967041
1,2679.755537033081,79480.57489013672,0.7383957505226135
1,49276.442443847656,78580.74322509766,0.651986837387085
1,116793.77426147461,99752.87612915039,0.6858078241348267
1,3699.4289598464966,106657.1223449707,0.7391225695610046
1,107061.87167358398,10778.455173492432,0.7480558753013611
1,111574.71789550781,12961.486270904541,0.8281508684158325
1,37337.40739440918,2618.377097129822,0.7606898546218872
1,52571.705810546875,12261.605445861816,0.9757390022277832
1,60696.059143066406,14272.32903289795,0.8293206095695496
1,88186.46118164062,2649.35418510437,0.6813492774963379
1,105000.44598388672,6119.737302780151,0.7612892389297485
1,83065.16128540039,14739.35651397705,0.6876482367515564
1,23275.1431350708,7808.482006072998,0.6938639879226685
1,5473.802345275879,13689.496612548828,0.8305923342704773
1,34656.1368560791,112888.74887084961,0.6683144569396973
1,1519.6231842041016,44032.81541442871,0.6945859789848328
1,25022.7533493042,42290.627029418945,0.6696666479110718
1,29443.99732208252,42810.09159851074,0.7148505449295044
1,14353.121398925781,11094.21717453003,0.8252787590026855
1,10657.015975952148,67162.83306884766,0.7549313902854919
1,18756.176467895508,105256.6265258789,0.6818837523460388
1,29121.412704467773,107529.29379272461,0.6791019439697266
1,73800.49594116211,33089.34197998047,0.6853138208389282
1,61890.99475097656,42695.61456298828,0.909432590007782
1,55132.28820800781,62590.78402709961,0.7399212121963501
1,4015.6938133239746,34133.77471923828,0.8638947010040283
1,56585.292221069336,73481.88436889648,0.8478562235832214
1,117081.3765258789,14271.900619506836,0.9487962126731873
1,4341.344430923462,22397.978271484375,0.7030830383300781
1,27876.578491210938,15290.550338745117,0.7432403564453125
1,29704.42822265625,25018.929626464844,0.6922867298126221
1,18172.602767944336,29385.638885498047,0.8314061164855957
1,36547.91084289551,27551.9051361084,0.7497831583023071
1,45406.6678314209,15207.335037231445,0.7380279302597046
1,57345.94819641113,17647.823028564453,0.7515626549720764
1,67949.25073242188,18207.009162902832,0.7275398373603821
1,73131.48132324219,19890.833778381348,0.7238205075263977
1,62879.55953979492,28542.19602203369,0.7861325144767761
1,112359.77032470703,23122.533752441406,0.7596598863601685
1,4367.478981018066,30114.165634155273,0.6769066452980042
1,5276.601083755493,32035.061065673828,0.7314174175262451
2,51575.98065185547,82048.61630249023,0.6641343832015991
2,13832.381366729736,117312.43533325195,0.702085018157959
2,61571.54412841797,79310.35433959961,0.7206383347511292
2,18782.28835296631,105227.62240600586,0.6623169779777527
2,52077.40919494629,109798.15689086914,0.839060366153717
2,7810.643627166748,47676.34509277344,0.7827290296554565
2,73799.13070678711,33118.33543395996,0.6869503259658813
2,77069.90518188477,48668.753158569336,0.7110581994056702
2,67335.80541992188,49982.43927001953,0.7302306294441223
2,54259.6545715332,36401.599670410156,0.7711837291717529
2,56764.269470214844,30643.880126953125,0.8034093976020813
2,1516.9647102355957,44035.45344543457,0.7792064547538757
2,6960.540802001953,40566.80531311035,0.6682450771331787
2,112361.66174316406,23153.80615234375,0.8230071067810059
2,28048.74378967285,25692.082611083984,0.6791788339614868
2,38442.88104248047,82830.3551940918,0.7870943546295166
2,5247.449419021606,32066.095260620117,0.7806950211524963
2,25015.95561981201,42259.72082519531,0.7340232133865356
2,7343.325944900513,31976.071563720703,0.7253721356391907
2,4077.645767211914,39518.607513427734,0.7281923890113831
2,12322.462368011475,39053.69543457031,0.7428436279296875
2,52977.66394042969,17826.090995788574,0.7548997402191162
2,36522.72155761719,27548.751586914062,0.7811627388000488
2,10107.478031158447,9176.0228805542,0.8682035207748413
2,18434.749099731445,5679.774526596069,0.7492697238922119
2,27702.7635345459,75314.83239746094,0.6702384352684021
2,37193.410720825195,78900.2933959961,0.6758934855461121
2,101933.57495117188,13337.14081954956,0.7254475355148315
2,105078.24301147461,6145.076354980469,0.7393482327461243
2,109426.85580444336,8214.245483398438,0.7573318481445312
2,107090.37805175781,10800.892658233643,0.786536693572998
2,117056.80941772461,14300.5163230896,0.7186897397041321
2,10047.257507324219,24375.114959716797,0.7425681352615356
2,22138.532188415527,16217.503593444824,0.7677811980247498
2,50331.69039916992,18665.027519226074,0.6703712940216064
2,18172.151245117188,29415.42339324951,0.8263795375823975
2,116935.53820800781,22305.17788696289,0.6977043151855469
2,59148.27088928223,9381.019577026367,0.7308363914489746
2,52569.05711364746,12259.281169891357,0.9099513292312622
2,89429.0022277832,10222.319484710693,0.49857762455940247
2,78873.65710449219,13661.324432373047,0.7219914197921753
2,92150.28408813477,2559.7509021759033,0.7643953561782837
2,94018.84909057617,7779.196128845215,0.6586758494377136
3,38418.139724731445,82830.40496826172,0.766345202922821
3,27872.62144470215,84115.33938598633,0.7443687915802002
3,58685.0617980957,39256.42207336426,0.7009413242340088
3,54229.94650268555,13368.306560516357,0.7798858880996704
3,4017.492349624634,34103.860443115234,0.807667076587677
3,71063.6205444336,13717.956771850586,0.6755836009979248
