frame,x [nm],y [nm],confidence [a.u]
1,2826.9233140945435,1719.0877261161804,0.7829976081848145
1,13314.590454101562,4778.961154937744,0.7606475949287415
1,10021.129623413086,6874.5643672943115,0.8427872657775879
1,22487.097145080566,8296.282203674316,0.750928521156311
1,63286.498931884766,5390.421722412109,0.8906567096710205
1,43108.7579498291,11098.421314239502,0.7496339678764343
1,34396.91653442383,13860.796195983887,0.8537275791168213
1,47938.49853515625,12695.041584014893,0.8447065949440002
1,41151.93978881836,4513.288412094116,0.7880592942237854
1,21700.183517456055,14997.412475585938,0.7445239424705505
1,18848.701316833496,27869.62077331543,0.7692316174507141
1,21607.01693725586,29682.292938232422,0.7336845397949219
1,31633.987915039062,15932.459365844727,0.8692532181739807
1,37073.927825927734,17359.83145904541,0.6803889274597168
1,644.5862219333649,17594.822425842285,0.7689539194107056
1,1921.456057548523,24055.625228881836,0.8158670663833618
1,2267.2596588134766,26472.73358154297,0.7583540081977844
1,113269.27951049805,10691.837451934814,0.7065647840499878
1,75749.83731079102,5418.312589645386,0.7019497156143188
1,88041.0068359375,7984.290596008301,0.7385917901992798
1,97277.82708740234,9693.854679107666,0.7378498911857605
1,101382.63177490234,1220.1135606765747,0.8119909167289734
1,85742.52810668945,8448.288074493408,0.7596105933189392
1,33522.978103637695,78954.04238891602,0.7109478712081909
1,66060.9609375,18082.50796508789,0.6723085641860962
1,90342.15203857422,19194.81134033203,0.7100740075111389
1,3027.576325416565,36175.26940917969,0.8768000602722168
1,2269.6441526412964,38558.733978271484,0.9436291456222534
1,40569.26202392578,28101.138214111328,0.77300626039505
1,27931.138092041016,78899.66055297852,0.8545263409614563
1,7075.992433547974,63463.46032714844,0.8912176489830017
1,24087.60513305664,51808.28381347656,0.683584988117218
1,819.6800303459167,118244.94729614258,0.7330445647239685
1,35617.7169342041,80938.85140991211,0.6853277087211609
1,30232.77392578125,80061.85186767578,0.8073354959487915
1,35069.2233581543,86939.0209350586,0.796774685382843
1,41790.96546936035,89093.09057617188,0.8586909770965576
1,53331.80360412598,84666.85852050781,0.7984166741371155
1,60606.266540527344,83501.1403503418,0.6692927479743958
1,4080.864200592041,92760.8638305664,0.8016975522041321
1,29965.93815612793,93086.2446899414,0.7659696340560913
1,43627.76388549805,94630.80828857422,0.7589446306228638
1,44475.13357543945,101270.62567138672,0.7537047863006592
1,38585.48759460449,103131.06326293945,0.741686224937439
1,56971.536224365234,92562.8977355957,0.6623238325119019
1,51234.60095214844,93929.35513305664,0.7917688488960266
1,45697.86094665527,97277.7275390625,0.8651098608970642
1,7220.971258163452,104700.0375366211,0.6787790060043335
1,8213.38510131836,58749.03582763672,0.7202804684638977
1,40717.93035888672,108198.53594970703,0.7761600613594055
1,41937.45085144043,81816.6900024414,0.6752204895019531
1,27613.337127685547,37451.692443847656,0.7923229932785034
1,1047.5376253128052,56680.812408447266,0.8018191456794739
1,1194.8418369293213,45285.947692871094,0.7264273166656494
2,22428.703155517578,8187.476757049561,0.7005996704101562
2,2271.5286827087402,38535.88052368164,0.9489376544952393
2,32793.644302368164,28312.507781982422,0.7749160528182983
2,1190.9861164093018,45284.7068939209,0.7839500308036804
2,2270.2369985580444,57028.36410522461,0.6703246235847473
2,15728.986114501953,43342.29835510254,0.719694197177887
2,28426.472854614258,41381.64047241211,0.7301484942436218
2,21613.955101013184,29704.540214538574,0.8708277344703674
2,40944.68014526367,15436.349548339844,0.6721212863922119
2,35065.10987854004,18464.03586578369,0.7221196889877319
2,8415.271800994873,20619.618286132812,0.7798126339912415
2,3636.635955810547,23562.76495361328,0.7259910702705383
2,1953.4015197753906,24030.119522094727,0.6984260082244873
2,21728.972541809082,14999.849632263184,0.9610514640808105
2,50616.782623291016,6877.141069412231,0.6777626872062683
2,63288.340576171875,5385.329647064209,0.7503622174263
2,75726.5785522461,5415.2505893707275,0.7861780524253845
2,101386.96923828125,1197.699963092804,0.6873094439506531
2,94306.20959472656,10249.640171051025,0.715025007724762
2,3788.244077682495,11732.694450378418,0.8216354846954346
2,53327.01817321777,84696.47415161133,0.8058057427406311
2,9989.423477172852,6899.108366012573,0.7270439863204956
2,32767.31021118164,89560.66201782227,0.7971376180648804
2,43513.05220031738,96753.0153503418,0.754616916179657
2,44474.87048339844,101295.04345703125,0.6632970571517944
2,60582.218505859375,83500.34396362305,0.7173859477043152
2,41242.74920654297,85542.77725219727,0.8241966366767883
2,18031.852081298828,50941.71551513672,0.7720627784729004
2,11973.88319015503,42612.249938964844,0.6631676554679871
2,27610.59243774414,37481.09120178223,0.7012644410133362
2,5794.507987976074,18930.98868560791,0.8014861941337585
2,116005.35140991211,2448.0785522460938,0.6603763699531555
2,93577.18865966797,13105.24740600586,0.8292912840843201
2,45988.76252746582,119177.9143371582,0.7256550788879395
2,47734.39599609375,108462.00485229492,0.7413041591644287
2,12723.703506469727,118162.1728515625,0.7729328870773315
2,60840.01315307617,95908.46145629883,0.7436834573745728
2,63464.022064208984,93263.34829711914,0.7227777242660522
2,59151.747970581055,103535.33618164062,0.8875449895858765
2,51753.39356994629,97538.78594970703,0.7016587853431702
2,56910.72996520996,92560.72900390625,0.7161002159118652
2,48813.90885925293,90755.39852905273,0.783297598361969
2,5037.787727355957,118.13871455192566,0.6708826422691345
2,41178.576080322266,4513.66171836853,0.7643250226974487
2,30229.865692138672,5298.147966384888,0.8993933796882629
2,46369.808685302734,2446.2833490371704,0.8492993116378784
3,667.6192746162415,116641.7426147461,0.6813120245933533
3,49192.110778808594,97716.03176879883,0.6762046813964844
3,51200.416763305664,93930.21551513672,0.9102444648742676
3,30379.24153137207,103653.599609375,0.7470040321350098
3,35273.65298461914,86969.21252441406,0.7441721558570862
3,39316.51371765137,86821.3903503418,0.6792343854904175
3,29837.90121459961,84287.63623046875,0.5075821280479431
3,27933.4330368042,78901.47375488281,0.8406587243080139
3,38856.127532958984,94657.56546020508,0.8543693423271179
3,30753.646392822266,93725.54412841797,0.7214467525482178
3,39490.17224121094,90257.62127685547,0.7373652458190918
3,25456.702339172363,98005.1841430664,0.70154869556427
3,15730.929084777832,43337.8826751709,0.7033113241195679
3,1191.0097813606262,45285.56016540527,0.7026558518409729
3,12377.281505584717,47207.02799987793,0.6555972099304199
3,14038.983280181885,54669.11111450195,0.831535816192627
3,551.6810672283173,55191.42347717285,0.7268346548080444
3,6701.104940414429,67776.92544555664,0.709103524684906
3,22340.38422393799,70046.50671386719,0.7279819250106812
3,27611.13995361328,37486.42059326172,0.7071885466575623
3,5129.719730377197,86357.54486083984,0.6830722689628601
3,4982.729496002197,12169.672554016113,0.6941425204277039
3,14737.842845916748,13571.730926513672,0.7163875699043274
3,17011.76068878174,5972.834173202515,0.6634349822998047
3,22483.600509643555,8273.019889831543,0.7105408310890198
3,41126.21365356445,4514.011470794678,0.8249000310897827
3,12725.692695617676,118161.63955688477,0.8219732046127319
3,31340.55140686035,104614.80282592773,0.6773247718811035
3,45957.24125671387,119177.04684448242,0.7948005199432373
3,39204.397399902344,109107.30563354492,0.8340965509414673
3,34743.835388183594,108490.44723510742,0.7444471120834351
3,103542.21923828125,4109.314582824707,0.7058977484703064
3,97332.65689086914,9673.415271759033,0.6686505675315857
3,93547.56591796875,13134.710159301758,0.7160053849220276
3,116030.1176147461,2474.9221620559692,0.7002350091934204
3,113267.02545166016,10748.866207122803,0.670742928981781
3,118338.10321044922,14125.93253326416,0.714793860912323
3,21754.320037841797,15000.26382446289,0.9190616011619568
3,25628.734313964844,20442.946647644043,0.7626514434814453
3,21609.893173217773,29704.250457763672,0.9025417566299438
3,68185.9411315918,18059.053665161133,0.7714240550994873
3,50618.90869140625,6872.949373245239,0.829048216342926
3,101300.94525146484,1227.0026168823242,0.7087617516517639
3,63283.220947265625,5420.561315536499,0.7919501662254333
3,2270.1752252578735,38535.53210449219,0.8964717388153076
3,8909.524864196777,32944.39604187012,0.7427510619163513
3,11997.9623336792,42584.31951904297,0.7312025427818298
3,35790.70706176758,13632.52651977539,0.8113266825675964
3,37019.9157409668,14330.394157409668,0.6993139386177063
4,10280.390830993652,117545.61309814453,0.7981603741645813
4,15265.766357421875,108518.75451660156,0.7105219960212708
4,29647.241256713867,109045.44345092773,0.6975067257881165
4,31341.873977661133,78112.3327331543,0.8328489065170288
4,18431.979522705078,80205.80587768555,0.8175969123840332
4,28749.19435119629,102581.77685546875,0.8937857747077942
4,39842.03651428223,85713.70886230469,0.6947725415229797
4,27958.073028564453,78932.8314819336,0.7491546869277954
4,3232.5701332092285,88309.13317871094,0.6732397675514221
4,8038.923969268799,117026.22674560547,0.7399447560310364
4,31225.224655151367,99785.76974487305,0.7733203172683716
4,40895.34683227539,113993.91320800781,0.6971315145492554
4,29940.300903320312,107649.33486938477,0.7200774550437927
4,1576.082980632782,85888.99926757812,0.7682405114173889
4,870.6743340492249,84374.63436889648,0.9201723337173462
4,25567.256103515625,56732.8797454834,0.6848756670951843
4,50620.761001586914,6875.800722122192,0.7524996399879456
4,15202.946022033691,72750.69470214844,0.7792653441429138
4,6699.7903690338135,67770.95254516602,0.772642970085144
4,41126.96026611328,4515.109613418579,0.7013957500457764
4,22837.747283935547,12873.980613708496,0.6820773482322693
4,22538.636520385742,8246.391597747803,0.8608139157295227
4,6176.154991149902,11529.694053649902,0.7513248324394226
4,9985.719745635986,6899.038148880005,0.7560962438583374
4,1745.1596140861511,6292.574552536011,0.7081517577171326
4,48813.80220031738,3056.698214530945,0.7636207342147827
4,30231.120712280273,5297.558675765991,0.6912475824356079
4,36081.15711975098,99108.37173461914,0.8891816139221191
4,30758.36427307129,93723.71670532227,0.6838132739067078
4,15381.621070861816,113766.16082763672,0.8206958174705505
4,58397.658630371094,16451.7568359375,0.7961544990539551
4,818.8366470336914,21990.94288635254,0.715015709400177
4,32798.7283782959,28310.943450927734,0.7128298878669739
4,33698.24362182617,19191.218711853027,0.7075768113136292
4,21579.05451965332,29703.01676940918,0.6971692442893982
4,116002.46450805664,2417.532988548279,0.7620500326156616
4,99987.98086547852,5361.900234222412,0.7583342790603638
4,103535.33618164062,4134.936725616455,0.7484503388404846
4,101324.0404663086,1227.489026069641,0.8456630706787109
4,79076.99880981445,6409.598514556885,0.8367691040039062
4,10510.629253387451,14966.161407470703,0.6677911281585693
4,111316.4468383789,11765.550735473633,0.7537866234779358
