frame,x [nm],y [nm],confidence [a.u]
1,108581.14999389648,119176.83352661133,0.8048316836357117
1,108692.4379272461,115248.22229003906,0.6881681084632874
1,18669.375648498535,113353.44052124023,0.8001308441162109
1,21170.666343688965,109625.68939208984,0.7782606482505798
1,5768.5947551727295,105813.88391113281,0.8954464793205261
1,17507.4829788208,99053.64147949219,0.8039087653160095
1,21728.961875915527,91395.90676879883,0.764061450958252
1,2967.927315711975,94945.80767822266,0.717293918132782
1,19896.422706604004,91222.6784362793,0.6995596885681152
1,62178.71078491211,7104.591693878174,0.836000919342041
1,60520.40609741211,3671.00146484375,0.6807743310928345
1,50415.91896057129,11216.242107391357,0.6972761750221252
1,32301.800842285156,6847.968072891235,0.7031501531600952
1,17181.06219482422,14851.66837310791,0.681256890296936
1,24611.16362762451,11500.16552734375,0.6687458753585815
1,25597.8067779541,1195.545563697815,0.6980880498886108
1,33169.59927368164,26211.831604003906,0.7822486758232117
1,2006.365014076233,93289.52239990234,0.6861304640769958
1,6702.083536148071,87524.86291503906,0.7361317276954651
1,5363.208139419556,72313.84103393555,0.6623753309249878
1,12841.471858978271,63461.98132324219,0.6521965265274048
1,38325.60598754883,53882.149490356445,0.6802308559417725
1,13049.662101745605,48493.75784301758,0.7164914608001709
1,83094.86224365234,30551.527709960938,0.7702571153640747
1,69727.78137207031,31109.73435974121,0.684912919998169
1,18462.201332092285,40425.35778808594,0.7401063442230225
1,119.13758659362793,33141.142669677734,0.6933683156967163
1,98703.46597290039,29387.578300476074,0.7996136546134949
1,101125.74017333984,23216.02919769287,0.703530490398407
1,85074.04678344727,23355.194221496582,0.761921226978302
1,59824.49920654297,19805.42485809326,0.8344694375991821
1,50792.93341064453,15440.807891845703,0.6797956824302673
1,10338.623943328857,12461.472736358643,0.6568518280982971
1,32064.950454711914,18671.094635009766,0.8153444528579712
1,35214.58882141113,18234.902252197266,0.757060706615448
1,29910.884368896484,16166.940147399902,0.7342920899391174
1,26091.918518066406,18055.253051757812,0.6832396984100342
1,14362.374061584473,22365.20198059082,0.781593382358551
1,99665.3020324707,13079.349727630615,0.7673574090003967
1,91974.73770141602,6993.519744873047,0.822920560836792
1,104327.38543701172,2244.8712816238403,0.7064453959465027
1,11385.442287445068,7369.760473251343,0.8093042969703674
2,55193.85885620117,6934.240930557251,0.8120307326316833
2,33060.391189575195,2646.7850379943848,0.8282644748687744
2,69668.99807739258,5210.468988418579,0.7769943475723267
2,91951.45050048828,6990.506185531616,0.7760125994682312
2,97071.97534179688,11588.385799407959,0.8635883927345276
2,57991.12098693848,3581.7697105407715,0.7941234111785889
2,95908.72454833984,16133.093711853027,0.9032166004180908
2,19246.33293914795,3352.70964717865,0.7124568223953247
2,25601.07231903076,1169.1619205474854,0.7189157605171204
2,6002.603126525879,12643.608867645264,0.6716678142547607
2,5040.875503540039,11970.505657196045,0.8081133961677551
2,899.0118911266327,7865.268112182617,0.804465651512146
2,11384.509021759033,7370.219551086426,0.8176028728485107
2,13920.906505584717,28805.940460205078,0.8825216889381409
2,26042.055465698242,18061.5405960083,0.8155969381332397
2,46482.08854675293,20355.297889709473,0.755537748336792
2,58077.52183532715,22305.05167388916,0.7129905819892883
2,47769.82098388672,21612.29655456543,0.677767276763916
2,97509.09210205078,25924.892402648926,0.8993385434150696
2,116.87756985425949,32099.771041870117,0.7075920701026917
2,18585.259078979492,42846.76094055176,0.7927243709564209
2,52419.70616149902,12552.72123336792,0.6641744375228882
2,38235.61428833008,16220.25717163086,0.7783229351043701
2,22338.18882751465,19279.244331359863,0.6740735769271851
2,18177.464637756348,23121.774696350098,0.8037066459655762
2,31454.573364257812,15432.195182800293,0.707118809223175
2,34395.65084838867,20998.536598205566,0.7177639007568359
2,35241.40287780762,18237.01587677002,0.7628201246261597
2,37450.099670410156,117.95792210102081,0.7614784836769104
2,7918.6731300354,4720.690711975098,0.7624706029891968
2,42663.631103515625,49479.78414916992,0.654366135597229
2,11327.698028564453,62036.150451660156,0.7196913957595825
2,11155.189643859863,72053.10971069336,0.6835788488388062
2,10137.519409179688,62967.375396728516,0.7055808305740356
2,3406.741952896118,82102.03820800781,0.6931996941566467
2,1277.0361013412476,87780.78036499023,0.6887867450714111
2,19895.93563079834,91186.84814453125,0.760755717754364
2,32994.20932006836,23123.788772583008,0.7653444409370422
2,40919.9494934082,102784.64926147461,0.6911805868148804
2,108610.11145019531,119175.46829223633,0.8507564067840576
2,28775.802200317383,113066.435546875,0.6958751678466797
2,20708.756713867188,111929.32330322266,0.8183882236480713
2,1131.2717781066895,105689.91778564453,0.6769428849220276
2,5798.972997665405,105779.37619018555,0.6891152262687683
2,24607.407455444336,11475.807292938232,0.6794938445091248
2,15760.119857788086,5444.734674453735,0.6850293874740601
2,18174.03377532959,110612.37698364258,0.6653098464012146
3,25575.262634277344,1219.8600234985352,0.8062153458595276
3,7401.786151885986,14155.395286560059,0.6898425817489624
3,10396.595741271973,12493.561965942383,0.6842643022537231
3,5013.550373077393,11939.794105529785,0.9638781547546387
3,11887.247692108154,11354.200996398926,0.7110131978988647
3,903.7089951038361,7862.188335418701,0.6940574645996094
3,11415.575214385986,7369.697811126709,0.7880491018295288
3,20705.868034362793,111924.04724121094,0.7608342170715332
3,112222.88424682617,117311.04876708984,0.7253943681716919
3,114370.56857299805,107729.45706176758,0.7115544676780701
3,57518.95965576172,110145.89346313477,0.6883803009986877
3,97510.92663574219,25893.454681396484,0.7213060259819031
3,76302.7216796875,9869.636604309082,0.6610128283500671
3,87757.33673095703,615.9547417163849,0.6688099503517151
3,62208.916595458984,7081.508922576904,0.6629154086112976
3,68092.6643371582,6815.928173065186,0.6636865139007568
3,71094.99249267578,5506.114669799805,0.7780460119247437
3,60522.532165527344,5241.613842010498,0.7848571538925171
3,69664.14154052734,5187.224006652832,0.6866952776908875
3,40486.43780517578,13832.296039581299,0.9267881512641907
3,33524.08380126953,3142.0569162368774,0.7339946627616882
3,39260.42889404297,1919.465090751648,0.8736199736595154
3,37450.24899291992,117.82287633419037,0.7643814086914062
3,13660.204513549805,1573.0445342063904,0.676505982875824
3,119.48881113529205,32096.528610229492,0.7885809540748596
3,18606.77574157715,42841.541763305664,0.7751322388648987
3,7684.2092361450195,38560.554290771484,0.8114680647850037
3,72030.6615600586,31047.484649658203,0.6781375408172607
3,14644.917137145996,45612.18182373047,0.6919849514961243
3,113.62956917285919,51109.468688964844,0.6633551716804504
3,47329.298248291016,31538.798370361328,0.7537569999694824
3,3906.01554107666,100220.17736816406,0.8303001523017883
3,19866.906623840332,91164.2222290039,0.6857075691223145
3,29561.732788085938,102870.8510131836,0.7038617730140686
3,55980.45072937012,92796.24615478516,0.7483600378036499
3,106391.83312988281,97221.24096679688,0.6599420309066772
3,1109.5065779685974,105719.6685180664,0.7516943216323853
3,18234.8631439209,110582.74713134766,0.7490366101264954
3,9906.212619781494,70746.36709594727,0.7391597032546997
3,18644.607666015625,29266.266204833984,0.8247843384742737
3,32091.99560546875,18695.437759399414,0.7329415678977966
3,35214.10174560547,18230.575454711914,0.6811237335205078
3,38265.53567504883,16167.96940612793,0.732741117477417
3,26033.821395874023,18057.86264038086,0.7554940581321716
3,19253.269325256348,3378.1333599090576,0.8190158605575562
3,15814.805671691895,2477.190442085266,0.8138875365257263
3,55281.84892272949,22691.86452484131,0.8567559719085693
3,13921.497573852539,28779.197509765625,0.8430543541908264
3,22313.131088256836,19339.583068847656,0.7340185642242432
3,14444.800086975098,22394.325202941895,0.7669219970703125
3,91943.01733398438,6987.824602127075,0.6833683848381042
3,97073.1770324707,11646.408260345459,0.6753684878349304
3,99664.6051940918,13136.338485717773,0.7601147294044495
3,108084.32556152344,4777.427932739258,0.6891174912452698
3,24606.16310119629,11478.732414245605,0.7305840849876404
4,65590.08306884766,10278.732284545898,0.6871065497398376
4,61191.866760253906,10982.224403381348,0.8059232831001282
4,100797.5364074707,120.38528782129288,0.7167402505874634
4,77472.13024902344,6322.499938964844,0.8288018703460693
4,68299.42623901367,5502.130958557129,0.7194262146949768
4,55249.37127685547,22715.217498779297,0.8747378587722778
4,35090.811126708984,26702.50537109375,0.7261233329772949
4,36409.75907897949,26507.00665283203,0.7229161262512207
4,44121.452545166016,25949.075538635254,0.6954336762428284
4,30927.919982910156,24402.821395874023,0.8988651037216187
4,35241.72285461426,18202.68236541748,0.689963698387146
4,12091.015144348145,62299.44869995117,0.7664676904678345
4,50915.10411071777,26180.296112060547,0.6583080291748047
4,2301.487844467163,52163.82426452637,0.6687284708023071
4,83093.71743774414,30580.844696044922,0.6623255014419556
4,99431.09323120117,20645.17910003662,0.8160092234611511
4,18207.188705444336,110589.87194824219,0.6767365336418152
4,108607.77206420898,119179.44311523438,0.7122657299041748
4,10457.188682556152,108429.8720703125,0.6744752526283264
4,40919.32731628418,102782.86450195312,0.659707248210907
4,33460.36219787598,113382.13888549805,0.6687091588973999
4,20677.015014648438,111956.37911987305,0.9055626392364502
4,94687.76416015625,116351.46676635742,0.8879460692405701
4,3931.4883613586426,100191.05236816406,0.6757826209068298
4,24781.563720703125,105867.1067199707,0.7839081287384033
4,37426.59915161133,120.06878298521042,0.782356858253479
4,29390.30699157715,755.0887677669525,0.6998951435089111
4,29942.423416137695,16166.099319458008,0.6736093759536743
4,21758.268196105957,22250.963150024414,0.7497108578681946
4,99640.69226074219,13166.07766342163,0.6966494917869568
4,91946.67218017578,6990.87015914917,0.8014373779296875
4,875.6498622894287,7864.709930419922,0.7628018856048584
4,24611.91024017334,11501.028575897217,0.7729838490486145
4,27378.68035888672,145.8619828224182,0.6670798659324646
4,10369.42526626587,12468.47667312622,0.7051381468772888
4,11885.381160736084,11357.739406585693,0.7329260110855103
4,50419.90089416504,11241.860694885254,0.7625764608383179
4,55218.93081665039,9203.108917236328,0.8178680539131165
4,47095.70095825195,7138.528789520264,0.7346583008766174
4,53532.6672668457,4830.755178451538,0.83820641040802
4,19250.396644592285,3380.8736057281494,0.7928693294525146
4,103660.11291503906,7458.42915725708,0.7318891882896423
5,35242.07482910156,18236.978546142578,0.7695509195327759
5,31364.6669921875,21231.39616394043,0.7356064319610596
5,103709.38223266602,7481.072849273682,0.7258343696594238
5,21783.727684020996,22168.339805603027,0.6876365542411804
5,30873.331939697266,24411.378997802734,0.6629219055175781
5,43891.01591491699,17850.686546325684,0.7478125691413879
5,91951.43627929688,7017.612665176392,0.8282212615013123
5,102550.7106628418,141.52331119775772,0.8325693607330322
5,61160.11795043945,11009.109565734863,0.8598014712333679
5,72898.87240600586,6727.660348892212,0.8655534982681274
5,68273.86364746094,5504.601890563965,0.7529297471046448
5,46451.27833557129,14064.122791290283,0.7202569842338562
5,46887.371170043945,12113.333526611328,0.711759626865387
5,53563.07572937012,4838.3990688323975,0.7438585758209229
5,32477.79164123535,13284.557964324951,0.7247933149337769
5,32298.73973083496,12235.370014190674,0.8560053110122681
5,33843.29266357422,9639.796375274658,0.6636816263198853
5,39698.729568481445,5447.575357437134,0.6945549845695496
5,37453.6123046875,118.47628730535507,0.8674248456954956
5,19277.628448486328,3351.4304065704346,0.8201541304588318
5,29389.58171081543,758.1930983066559,0.6611583232879639
5,5036.6624755859375,11942.407249450684,0.7830666303634644
5,13895.615005493164,10138.19669342041,0.7576775550842285
5,95998.89401245117,38707.37742614746,0.6610393524169922
5,8506.2340965271,58396.56359863281,0.8119798898696899
5,11443.854053497314,50827.320251464844,0.6676244139671326
5,3931.006618499756,100217.35446166992,0.6577344536781311
5,19865.1805267334,92787.54278564453,0.7663007974624634
5,1106.388692855835,105666.35327148438,0.6651439070701599
5,49075.952087402344,46629.66540527344,0.6746406555175781
5,20711.366302490234,111900.68182373047,0.8130793571472168
5,28777.908714294434,113038.14248657227,0.8404744863510132
5,43160.55863952637,112338.38165283203,0.6717203259468079
5,33692.036071777344,118040.92297363281,0.8515380024909973
5,54263.76449584961,111055.85772705078,0.799732506275177
5,112248.26196289062,117287.56958007812,0.9253526926040649
5,108609.96212768555,119174.92788696289,0.8432314991950989
5,18207.87310028076,110617.90902709961,0.6900168657302856
5,31427.823303222656,15461.55305480957,0.7006458044052124
5,117.82929253578186,36663.450912475586,0.7637920379638672
5,101088.21044921875,24556.01918029785,0.7502589225769043
