frame,x [nm],y [nm],confidence [a.u]
1,7748.744113922119,1745.368821144104,0.6793455481529236
1,6317.481191635132,5299.707408905029,0.7161170840263367
1,143.35987251996994,13663.487831115723,0.6856032013893127
1,16596.684997558594,7283.386734008789,0.754793107509613
1,58458.301345825195,6932.458393096924,0.7508694529533386
1,2267.5711917877197,23240.482536315918,0.6957958340644836
1,50557.74690246582,30405.824493408203,0.7760661840438843
1,4022.1764545440674,35793.36642456055,0.7771879434585571
1,2741.27996635437,45058.06021118164,0.934568464756012
1,62123.97341918945,36665.50587463379,0.6791480183601379
1,79102.71072387695,17504.60140991211,0.6876873970031738
1,78899.41879272461,19599.967750549316,0.6681593060493469
1,45459.791091918945,40250.88154602051,0.759259045124054
1,55510.625228881836,36927.42822265625,0.8489620685577393
1,11769.762874603271,48956.75361633301,0.7800690531730652
1,4457.361354827881,48173.27973937988,0.7080506086349487
1,5937.746938705444,20911.74644470215,0.7053955793380737
1,37717.74249267578,60170.62878417969,0.8661456108093262
1,31634.03057861328,63110.28414916992,0.6662872433662415
1,16367.336288452148,94916.90310668945,0.7451319098472595
1,19372.807327270508,96114.5336303711,0.8465254306793213
1,21404.411178588867,49804.70281982422,0.6909200549125671
1,51315.57286071777,49922.57872009277,0.7683254480361938
1,55572.419860839844,52947.88832092285,0.6811076402664185
1,17180.09693145752,47444.48634338379,0.8017503619194031
1,29473.04232788086,57554.00067138672,0.7126846313476562
1,17155.727142333984,59265.723709106445,0.6566425561904907
1,36464.89463806152,47418.685546875,0.8502652049064636
1,33264.01020812988,52137.63949584961,0.7269455790519714
1,53649.44813537598,45288.55017089844,0.814146876335144
1,7194.706050872803,18760.39838409424,0.7457852363586426
1,95619.28775024414,6702.7483768463135,0.6666507720947266
1,53446.72505187988,57729.291076660156,0.7219280004501343
1,3608.060471534729,114489.30841064453,0.7985575199127197
1,4397.587020874023,117515.84814453125,0.6924893260002136
1,23997.855194091797,116123.94903564453,0.8022332787513733
1,58690.12098693848,111458.1823425293,0.8211241960525513
2,59659.89602661133,44388.40919494629,0.44101887941360474
2,2733.6858501434326,45060.097396850586,0.7775477766990662
2,100075.67584228516,37566.35791015625,0.7580838799476624
2,31887.93928527832,9468.529678344727,0.7809382677078247
2,9787.510112762451,9117.603115081787,0.7456379532814026
2,9373.773880004883,11793.081184387207,0.7830429077148438
2,30490.84944152832,5967.087034225464,0.720367431640625
2,30752.035842895508,16896.50326538086,0.7060849070549011
2,88658.38430786133,12547.859363555908,0.6604154706001282
2,90695.22866821289,10570.438251495361,0.7692481875419617
2,94158.8567199707,10832.74723815918,0.732318639755249
2,11763.214904785156,56999.74395751953,0.6682507991790771
2,22160.823905944824,36753.417724609375,0.6852777600288391
2,33290.53984069824,52161.10446166992,0.7446141242980957
2,36664.61349487305,53906.25085449219,0.7065405249595642
2,45464.270767211914,40304.85096740723,0.7011658549308777
2,18842.195121765137,50473.749435424805,0.702880859375
2,21699.52756500244,56531.816986083984,0.7148588299751282
2,29443.63468170166,57580.15344238281,0.7201088070869446
